,level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
3192,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056269,11-RUD-CGTR-SEBT-CD67,Самосвал карьерный №768,11-RUD-CGTR-SEBT-C793,,2021-08-05,2030-01-01,0,component,15000.0
3201,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056276,11-RUD-CGTR-SEBT-CD68,Самосвал карьерный №769,11-RUD-CGTR-SEBT-C793,,2021-08-11,2030-01-01,0,component,15000.0
3209,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056283,11-RUD-CGTR-SEBT-CD69,Самосвал карьерный №770,11-RUD-CGTR-SEBT-C793,,2021-08-20,2030-01-01,0,component,15000.0
3218,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056290,11-RUD-CGTR-SEBT-CD70,Самосвал карьерный №771,11-RUD-CGTR-SEBT-C793,,2021-08-27,2030-01-01,0,component,15000.0
3227,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056297,11-RUD-CGTR-SEBT-CD71,Самосвал карьерный №772,11-RUD-CGTR-SEBT-C793,,2021-09-06,2030-01-01,0,component,15000.0
3236,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056304,11-RUD-CGTR-SEBT-CD72,Самосвал карьерный №773,11-RUD-CGTR-SEBT-C793,,2021-09-09,2030-01-01,0,component,15000.0
3245,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056311,11-RUD-CGTR-SEBT-CD73,Самосвал карьерный №774,11-RUD-CGTR-SEBT-C793,,2021-09-18,2030-01-01,0,component,15000.0
3254,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056318,11-RUD-CGTR-SEBT-CD74,Самосвал карьерный №775,11-RUD-CGTR-SEBT-C793,,2021-08-01,2030-01-01,0,component,15000.0
3267,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056325,11-RUD-CGTR-SEBT-CD75,Самосвал карьерный №776,11-RUD-CGTR-SEBT-C793,,2021-10-06,2030-01-01,0,component,15000.0
3272,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056332,11-RUD-CGTR-SEBT-CD76,Самосвал карьерный №777,11-RUD-CGTR-SEBT-C793,,2021-10-09,2030-01-01,0,component,15000.0
3281,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056339,11-RUD-CGTR-SEBT-CD77,Самосвал карьерный №778,11-RUD-CGTR-SEBT-C793,,2021-10-16,2030-01-01,0,component,15000.0
3290,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056346,11-RUD-CGTR-SEBT-CD78,Самосвал карьерный №779,11-RUD-CGTR-SEBT-C793,,2021-11-05,2030-01-01,0,component,15000.0
3299,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056353,11-RUD-CGTR-SEBT-CD79,Самосвал карьерный №780,11-RUD-CGTR-SEBT-C793,,2021-12-04,2030-01-01,0,component,15000.0
3308,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056360,11-RUD-CGTR-SEBT-CD80,Самосвал карьерный №781,11-RUD-CGTR-SEBT-C793,,2021-08-01,2030-01-01,0,component,15000.0
3316,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056367,11-RUD-CGTR-SEBT-CD81,Самосвал карьерный №782,11-RUD-CGTR-SEBT-C793,,2021-08-01,2030-01-01,0,component,15000.0
3324,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010724,0,no_data,67,Самосвалы CAT 793D,1.0,ДВС,Двигатель внутр.сгорания,100000056374,11-RUD-CGTR-SEBT-CD82,Самосвал карьерный №783,11-RUD-CGTR-SEBT-C793,,2021-10-01,2030-01-01,0,component,15000.0
3367,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,63,Самосвалы CAT 777E,1.0,ДВС,Двигатель внутр.сгорания №DLT01316,100000038346,11-RUD-CGTR-SEBT-CE01,Самосвал карьерный №150,11-RUD-CGTR-SEBT-C77E,,2019-05-21,2030-01-01,0,component,15000.0
3378,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,63,Самосвалы CAT 777E,1.0,ДВС,Двигатель внутр.сгорания №DLT01303,100000038347,11-RUD-CGTR-SEBT-CE02,Самосвал карьерный №151,11-RUD-CGTR-SEBT-C77E,,2019-05-21,2030-01-01,0,component,15000.0
3387,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,63,Самосвалы CAT 777E,1.0,ДВС,Двигатель внутр.сгорания №DLT01306,100000038348,11-RUD-CGTR-SEBT-CE03,Самосвал карьерный №152,11-RUD-CGTR-SEBT-C77E,,2019-05-24,2030-01-01,0,component,15000.0
3396,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002461,0,no_data,63,Самосвалы CAT 777E,1.0,ДВС,Двигатель внутр.сгорания №С32 DLT01361,100000038349,11-RUD-CGTR-SEBT-CE04,Самосвал карьерный №153,11-RUD-CGTR-SEBT-C77E,,2008-02-19,2030-01-01,0,component,15000.0
3405,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002461,0,no_data,63,Самосвалы CAT 777E,1.0,ДВС,Двигатель внутр.сгорания №DLT01314,100000038350,11-RUD-CGTR-SEBT-CE05,Самосвал карьерный №154,11-RUD-CGTR-SEBT-C77E,,2008-02-19,2030-01-01,0,component,15000.0
3415,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW04673,100000038352,11-RUD-CGTR-SEBT-CF02,Самосвал карьерный №137,11-RUD-CGTR-SEBT-C77F,,2008-02-19,2030-01-01,0,component,15000.0
3426,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW06154,100000055884,11-RUD-CGTR-SEBT-CF03,Самосвал карьерный №138,11-RUD-CGTR-SEBT-C77F,,2012-06-04,2030-01-01,0,component,15000.0
3431,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW08919,100000038355,11-RUD-CGTR-SEBT-CF04,Самосвал карьерный №139,11-RUD-CGTR-SEBT-C77F,,2008-11-19,2030-01-01,0,component,15000.0
3440,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010723,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW03589,100000038356,11-RUD-CGTR-SEBT-CF05,Самосвал карьерный №140,11-RUD-CGTR-SEBT-C77F,,2008-02-19,2030-01-01,0,component,15000.0
3455,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010723,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW04575,100000038359,11-RUD-CGTR-SEBT-CF08,Самосвал карьерный №143,11-RUD-CGTR-SEBT-C77F,,2008-02-19,2030-01-01,0,component,15000.0
3471,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW05886,100000038361,11-RUD-CGTR-SEBT-CF10,Самосвал карьерный №145,11-RUD-CGTR-SEBT-C77F,,2010-12-16,2030-01-01,0,component,15000.0
3480,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW03669,100000038358,11-RUD-CGTR-SEBT-CF11,Самосвал карьерный №146,11-RUD-CGTR-SEBT-C77F,,2012-06-04,2030-01-01,0,component,15000.0
3490,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW08731,100000038360,11-RUD-CGTR-SEBT-CF12,Самосвал карьерный №147,11-RUD-CGTR-SEBT-C77F,,2008-02-19,2030-01-01,0,component,15000.0
3499,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания,100000038362,11-RUD-CGTR-SEBT-CF13,Самосвал карьерный №148,11-RUD-CGTR-SEBT-C77F,,2008-11-19,2030-01-01,0,component,15000.0
3509,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960002461,0,no_data,64,Самосвалы CAT 777F,1.0,ДВС,Двигатель внутр.сгорания №LJW05844,100000038351,11-RUD-CGTR-SEBT-CF14,Самосвал карьерный №149,11-RUD-CGTR-SEBT-C77F,,2010-12-16,2030-01-01,0,component,15000.0
3516,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960003663,0,no_data,70,Самосвалы Komatsu 830E-1AC,1.0,ДВС,Двигатель внутр.сгорания №33194808,100000038526,11-RUD-CGTR-SEBT-KE01,Самосвал карьерный №601,11-RUD-CGTR-SEBT-K830,,2016-08-04,2030-01-01,0,component,15000.0
3524,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960003663,0,no_data,70,Самосвалы Komatsu 830E-1AC,1.0,ДВС,Двигатель внутр.сгорания №33193750,100000038531,11-RUD-CGTR-SEBT-KE02,Самосвал карьерный №602,11-RUD-CGTR-SEBT-K830,,2016-08-23,2030-01-01,0,component,15000.0
3533,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960003663,0,no_data,70,Самосвалы Komatsu 830E-1AC,1.0,ДВС,Двигатель внутр.сгорания №33219033,100000072131,11-RUD-CGTR-SEBT-KE03,Самосвал карьерный №603,11-RUD-CGTR-SEBT-K830,,2019-09-14,2030-01-01,0,component,15000.0
3539,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960003663,0,no_data,70,Самосвалы Komatsu 830E-1AC,1.0,ДВС,Двигатель внутр.сгорания №33194973,100000038529,11-RUD-CGTR-SEBT-KE04,Самосвал карьерный №604,11-RUD-CGTR-SEBT-K830,,2018-06-29,2030-01-01,0,component,15000.0
3548,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960003663,0,no_data,70,Самосвалы Komatsu 830E-1AC,1.0,ДВС,Двигатель внутр.сгорания №33219033,100000038527,11-RUD-CGTR-SEBT-KE05,Самосвал карьерный №605,11-RUD-CGTR-SEBT-K830,,2019-01-01,2030-01-01,0,component,15000.0
3567,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010726,0,no_data,73,Самосвалы Komatsu HD785-5,1.0,ДВС,Двигатель внутр.сгорания №16074,100000038522,11-RUD-CGTR-SEBT-KH17,Самосвал карьерный №238,11-RUD-CGTR-SEBT-K785,,2010-03-23,2030-01-01,0,component,15000.0
3575,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010726,0,no_data,73,Самосвалы Komatsu HD785-5,1.0,ДВС,Двигатель внутр.сгорания №16678 ENG 03-3,100000072686,11-RUD-CGTR-SEBT-KH18,Самосвал карьерный №239,11-RUD-CGTR-SEBT-K785,,2008-02-19,2030-01-01,0,component,15000.0
3585,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,no_data,no_data,960010726,0,no_data,73,Самосвалы Komatsu HD785-5,1.0,ДВС,Двигатель внутр.сгорания,100000038512,11-RUD-CGTR-SEBT-KH19,Самосвал карьерный №240,11-RUD-CGTR-SEBT-K785,,2008-02-19,2030-01-01,0,component,15000.0
3594,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,S01,Узлы. ДВС,960010725,0,no_data,72,Самосвалы Komatsu HD1500-8,1.0,ДВС,Двигатель внутр.сгорания №33217951,100000038507,11-RUD-CGTR-SEBT-KM01,Самосвал карьерный №311,11-RUD-CGTR-SEBT-K150,,2019-12-28,2030-01-01,0,component,15000.0
3599,Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,1.0,ДВС,Двигатель внутр.сгорания ЯМЗ-236М-2,100000056484,11-RUD-CGTR-SETT-PESK-EX01,Экскаватор гидравлический №3610,11-RUD-CGTR-SETT-PESK-EXCV,,2021-04-01,2030-01-01,0,component,15000.0
3607,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,S01,Узлы. ДВС,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №24384,100000045041,11-RUD-CGTR-SETT-UCTT-BZ09,Бульдозер гусеничный №201,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-06-01,2030-01-01,0,component,15000.0
3611,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №16809,100000045045,11-RUD-CGTR-SETT-UCTT-BZ10,Бульдозер гусеничный №202,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-06-01,2030-01-01,0,component,15000.0
3616,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010733,0,no_data,25,Бульдозер D475A-5,1.0,ДВС,Двигатель внутр.сгорания №16793,100000045048,11-RUD-CGTR-SETT-UCTT-BZ11,Бульдозер гусеничный №203,11-RUD-CGTR-SETT-UCTT-BLDZ,,2019-06-01,2030-01-01,0,component,15000.0
3621,Олимпиадинский ГОК,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,24,Бульдозер D375A-5,1.0,ДВС,Двигатель внутр.сгорания №25399,100000045061,11-RUD-CGTR-SETT-UCTT-BZ12,Бульдозер гусеничный №209,11-RUD-CGTR-SETT-UCTT-BLDZ,,2014-12-31,2030-01-01,0,component,15000.0
